competitorId,competitorName,firstName,lastName,gender,genderId,age,ageNull,height,heightNull,weight,weightNull,bmi,bmiNull,affiliateName,affiliateId,countryOfOriginName,countryOfOriginCode,regionName,regionId,status,statusId,year,overallRank,overallScore,openCompetitor,openRank,openScore,gamesCompetitions,openCompetitions
26344,Jeff Tincher,Jeff,Tincher,M,1,39,0,176.0,0,84.0,0,27.117768595041323,0,,0,,0,,0,ACT,1,2008,5,15,0,1000,5000,1,2
26344,Jeffrey Tincher,Jeffrey,Tincher,M,1,40,0,176.0,0,84.0,0,27.117768595041323,0,,0,,0,,0,CUT,4,2009,33,175,0,1000,5000,2,2
26672,Nicole Tainatongo Monforte,Nicole,Tainatongo Monforte,F,2,24,0,166.0,0,69.0,0,25.039918710988534,0,CrossFit 671,1824,,0,Asia,6,CUT,4,2013,39,304,1,369,3028,1,1
26851,Garth Prouse,Garth,Prouse,M,1,33,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,CUT,4,2010,31,113,0,1000,5000,1,1
26980,Pip Malone,Pip,Malone,F,2,23,0,164.0,0,64.0,0,23.795359904818564,0,,0,Australia,3,Oceania,7,CUT,4,2013,36,320,1,35,475,1,1
26980,Pip Malone,Pip,Malone,F,2,24,0,164.0,0,64.0,0,23.795359904818564,0,CrossFit Newcastle,835,Australia,3,Oceania,7,WD,2,2014,41,313,1,36,703,2,2
26994,Lance Mosley,Lance,Mosley,M,1,35,0,177.3722891566265,1,88.0,0,28.084429605483873,1,,0,,0,,0,ACT,1,2008,50,21,0,1000,5000,1,2
26994,Lance Mosley,Lance,Mosley,M,1,36,0,177.3722891566265,1,88.0,0,28.084429605483873,1,,0,,0,,0,CUT,4,2009,41,209,0,1000,5000,2,2
27065,Chris Spealler,Chris,Spealler,M,1,28,0,166.0,0,65.0,0,23.588329220496444,0,,0,,0,,0,ACT,1,2007,4,261,0,1000,5000,1,2
27065,Chris Spealler,Chris,Spealler,M,1,29,0,166.0,0,65.0,0,23.588329220496444,0,,0,,0,,0,ACT,1,2008,10,16,0,1000,5000,2,2
27065,Chris Spealler,Chris,Spealler,M,1,30,0,166.0,0,65.0,0,23.588329220496444,0,,0,,0,,0,CUT,4,2009,25,144,0,1000,5000,3,2
27065,Chris Spealler,Chris,Spealler,M,1,31,0,166.0,0,65.0,0,23.588329220496444,0,,0,,0,,0,ACT,1,2010,3,69,0,1000,5000,4,2
27065,Chris Spealler,Chris,Spealler,M,1,32,0,166.0,0,65.0,0,23.588329220496444,0,,0,United States,1,North America,1,ACT,1,2011,11,651,1,21,536,5,1
27065,Chris Spealler,Chris,Spealler,M,1,32,0,166.0,0,65.0,0,23.588329220496444,0,CrossFit Park City,1038,United States,1,North America,1,CUT,4,2012,22,495,1,37,1043,6,2
27065,Chris Spealler,Chris,Spealler,M,1,35,0,166.0,0,65.0,0,23.588329220496444,0,CrossFit Park City,1038,United States,1,North America,1,ACT,1,2014,28,501,1,181,2651,7,3
27667,Keegan Martin,Keegan,Martin,M,1,13,0,181.0,0,83.0,0,25.33500198406642,0,,0,,0,,0,WD,2,2007,44,56,0,1000,5000,1,3
27855,Lauren Plumey,Lauren,Plumey,F,2,27,0,173.0,0,64.0,0,21.383941996057334,0,,0,,0,,0,CUT,4,2009,46,153,0,1000,5000,1,3
27855,Lauren Plumey,Lauren,Plumey,F,2,28,0,173.0,0,64.0,0,21.383941996057334,0,,0,,0,,0,ACT,1,2010,15,126,0,1000,5000,2,3
27975,Chyna Cho,Chyna,Cho,F,2,23,0,173.0,0,68.0,0,22.720438370810918,0,,0,,0,,0,CUT,4,2010,18,99,0,1000,5000,1,3
27975,Chyna Cho,Chyna,Cho,F,2,27,0,173.0,0,68.0,0,22.720438370810918,0,CrossFit One World,841,United States,1,North America,1,ACT,1,2014,15,648,1,70,1175,2,1
27975,Chyna Cho,Chyna,Cho,F,2,28,0,173.0,0,68.0,0,22.720438370810918,0,CrossFit of Fremont,187,United States,1,North America,1,ACT,1,2015,6,661,1,31,794,3,2
27975,Chyna Cho,Chyna,Cho,F,2,29,0,173.0,0,68.0,0,22.720438370810918,0,CrossFit of Fremont,187,United States,1,North America,1,ACT,1,2016,17,612,1,35,431,4,3
27975,Chyna Cho,Chyna,Cho,F,2,30,0,173.0,0,68.0,0,22.720438370810918,0,,0,United States,1,North America,1,ACT,1,2017,17,562,1,23,395,5,4
27975,Chyna Cho,Chyna,Cho,F,2,31,0,173.0,0,68.0,0,22.720438370810918,0,Good For You CrossFit,20451,United States,1,North America,1,ACT,1,2018,21,570,1,28,843,6,5
28040,Eric Carmody,Eric,Carmody,M,1,26,0,181.0,0,96.0,0,29.303134824944294,0,,0,,0,Asia,6,CUT,4,2014,39,331,1,153,2308,1,1
28040,Eric Carmody,Eric,Carmody,M,1,31,0,181.0,0,96.0,0,29.303134824944294,0,CrossFit Invictus,600,United States,1,North America,1,CUT,4,2019,38,160,1,23,435,2,2
28224,Jenny Jacobsen,Jenny,Jacobsen,F,2,36,0,162.0,0,61.0,0,23.243408017070564,0,,0,Sweden,11,Europe,4,CUT,4,2011,41,121,1,248,2449,1,1
28505,Andy Petranek,Andy,Petranek,M,1,42,0,173.0,0,73.0,0,24.3910588392529,0,,0,,0,,0,CUT,4,2009,62,208,0,1000,5000,1,1
28534,Tamaryn Venter (barber),Tamaryn,Venter (barber),F,2,27,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,38,96,0,1000,5000,1,1
28886,Emily Friedman,Emily,Friedman,F,2,29,0,168.0,0,59.0,0,20.904195011337873,0,CrossFit Rx,1060,United States,1,North America,1,ACT,1,2013,25,528,1,63,732,1,1
28918,Jenny Davis,Jenny,Davis,F,2,28,0,166.0,0,69.0,0,25.039918710988534,0,,0,United States,1,North America,1,CUT,4,2011,22,322,0,1000,5000,1,1
28918,Jenny Davis,Jenny,Davis,F,2,28,0,166.0,0,69.0,0,25.039918710988534,0,CrossFit Performance,848,United States,1,North America,1,ACT,1,2012,8,856,1,23,478,2,1
30018,Michael Mcgoldrick,Michael,Mcgoldrick,M,1,26,0,181.0,0,93.0,0,28.387411861664784,0,,0,United States,1,North America,1,CUT,4,2013,40,296,1,170,2278,1,1
30168,Ken Cutrer,Ken,Cutrer,M,1,43,0,186.0,0,88.0,0,25.4364666435426,0,,0,,0,,0,ACT,1,2008,69,23,0,1000,5000,1,1
30180,Guido Trinidad,Guido,Trinidad,M,1,30,0,171.0,0,82.0,0,28.042816593139772,0,Peak 360 CrossFit,2509,United States,1,North America,1,CUT,4,2012,29,383,1,67,1522,1,1
30192,Lindsey Valenzuela,Lindsey,Valenzuela,F,2,24,0,168.0,0,69.0,0,24.44727891156463,0,,0,United States,1,North America,1,ACT,1,2012,9,845,1,30,522,1,1
30211,Steve Smith,Steve,Smith,M,1,35,0,171.0,0,78.0,0,26.674874320303687,0,,0,,0,,0,CUT,4,2009,48,178,0,1000,5000,1,1
30491,Chastity Slone,Chastity,Slone,F,2,35,0,171.0,0,67.0,0,22.91303307000445,0,,0,,0,,0,CUT,4,2009,30,155,0,1000,5000,1,1
30675,Marcus Neal,Marcus,Neal,M,1,27,0,183.0,0,96.0,0,28.666129176744597,0,,0,,0,,0,ACT,1,2007,19,220,0,1000,5000,1,1
30740,Ben Stoneberg,Ben,Stoneberg,M,1,24,0,171.0,0,82.0,0,28.042816593139772,0,,0,United States,1,North America,1,CUT,4,2011,20,340,1,32,673,1,1
30740,Ben Stoneberg,Ben,Stoneberg,M,1,26,0,171.0,0,82.0,0,28.042816593139772,0,CrossFit Intensify,289,United States,1,North America,1,ACT,1,2013,16,611,1,44,906,2,2
30740,Ben Stoneberg,Ben,Stoneberg,M,1,27,0,171.0,0,82.0,0,28.042816593139772,0,CrossFit Intensify,289,United States,1,North America,1,ACT,1,2014,9,716,1,28,791,3,3
30740,Ben Stoneberg,Ben,Stoneberg,M,1,29,0,171.0,0,82.0,0,28.042816593139772,0,CrossFit Intensify,289,United States,1,North America,1,ACT,1,2016,28,473,1,177,1729,4,4
30862,Vic Zachary,Vic,Zachary,M,1,27,0,177.3722891566265,1,84.0,0,28.084429605483873,1,,0,,0,,0,CUT,4,2009,32,173,0,1000,5000,1,4
30862,Vic Zachary,Vic,Zachary,M,1,28,0,177.3722891566265,1,84.0,0,28.084429605483873,1,,0,,0,,0,CUT,4,2010,36,121,0,1000,5000,2,4
31263,Nicole Gordon,Nicole,Gordon,F,2,29,0,158.0,0,55.0,0,22.031725684986377,0,,0,,0,,0,CUT,4,2009,49,164,0,1000,5000,1,4
31660,Jonathan Pera,Jonathan,Pera,M,1,28,0,178.0,0,92.0,0,29.036737785633125,0,,0,United States,1,North America,1,CUT,4,2011,41,117,1,132,1997,1,1
31660,Jon Pera,Jon,Pera,M,1,28,0,178.0,0,92.0,0,29.036737785633125,0,CrossFit Rancho Cucamonga,431,United States,1,North America,1,CUT,4,2012,23,495,1,13,555,2,2
31660,Jon Pera,Jon,Pera,M,1,32,0,178.0,0,92.0,0,29.036737785633125,0,CrossFit Foothill,3264,United States,1,North America,1,ACT,1,2015,18,519,1,42,1464,3,3
31737,Ashley Smith,Ashley,Smith,F,2,31,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,58,191,0,1000,5000,1,3
31873,Austin Stack,Austin,Stack,M,1,26,0,183.0,0,105.0,0,31.353578787064404,0,CrossFit The Den,552,United States,1,North America,1,CUT,4,2012,34,353,1,135,2309,1,1
32052,Lacee Kovacs,Lacee,Kovacs,M,1,26,0,174.0,0,85.0,0,28.075042938300964,0,,0,,0,Europe,4,ACT,1,2013,25,564,1,15,398,1,1
32083,Karim El Hlimi,Karim,El Hlimi,M,1,33,0,173.0,0,84.0,0,28.06642386982525,0,CrossFit The Flying V,17109,Morocco,75,South America,3,CUT,4,2019,108,0,1,1000,5000,0,1
32710,Peter Egyed,Peter,Egyed,M,1,21,0,181.0,0,88.0,0,26.861206922865602,0,,0,,0,,0,ACT,1,2007,10,232,0,1000,5000,1,1
32710,Peter Egyed,Peter,Egyed,M,1,22,0,181.0,0,88.0,0,26.861206922865602,0,,0,,0,,0,ACT,1,2008,21,18,0,1000,5000,2,1
32710,Peter Egyed,Peter,Egyed,M,1,23,0,181.0,0,88.0,0,26.861206922865602,0,,0,,0,,0,ACT,1,2009,6,107,0,1000,5000,3,1
32710,Peter Egyed,Peter,Egyed,M,1,24,0,181.0,0,88.0,0,26.861206922865602,0,,0,,0,,0,ACT,1,2010,10,117,0,1000,5000,4,1
32835,Mike Pistono,Mike,Pistono,M,1,39,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,105,31,0,1000,5000,1,1
33172,Ahmik Jones,Ahmik,Jones,M,1,33,0,177.3722891566265,1,81.0,0,28.084429605483873,1,,0,,0,,0,ACT,1,2008,113,32,0,1000,5000,1,1
33216,Austin Begiebing,Austin,Begiebing,M,1,29,0,188.0,0,96.0,0,27.16161158895428,0,,0,,0,,0,ACT,1,2008,13,17,0,1000,5000,1,1
33992,Rick Heilmann,Rick,Heilmann,M,1,21,0,177.3722891566265,1,98.0,0,28.084429605483873,1,,0,,0,,0,ACT,1,2008,111,31,0,1000,5000,1,1
34002,Moe Kelsey,Moe,Kelsey,M,1,32,0,188.0,0,98.0,0,27.727478497057493,0,,0,,0,,0,ACT,1,2009,3,91,0,1000,5000,1,1
34002,Moe Kelsey,Moe,Kelsey,M,1,33,0,188.0,0,98.0,0,27.727478497057493,0,,0,,0,,0,ACT,1,2010,14,130,0,1000,5000,2,1
34025,Payam Saljoughian,Payam,Saljoughian,M,1,32,0,176.0,0,80.0,0,25.826446280991735,0,Diablo CrossFit,793,Iran,66,Asia,6,CUT,4,2019,96,0,1,1000,5000,0,1
34216,Sveinbjorn Sveinbjornsson,Sveinbjorn,Sveinbjornsson,M,1,28,0,186.0,0,90.0,0,26.014568158168572,0,,0,,0,,0,DNF,3,2009,15,118,0,1000,5000,1,1
34216,Sveinbjörn Sveinbjörnsson,Sveinbjörn,Sveinbjörnsson,M,1,29,0,186.0,0,90.0,0,26.014568158168572,0,,0,,0,,0,CUT,4,2010,40,134,0,1000,5000,2,1
34796,Scott Panchik,Scott,Panchik,M,1,23,0,176.0,0,85.0,0,27.44059917355372,0,,0,United States,1,North America,1,ACT,1,2012,4,892,1,27,884,1,1
34796,Scott Panchik,Scott,Panchik,M,1,25,0,176.0,0,85.0,0,27.44059917355372,0,,0,United States,1,North America,1,ACT,1,2013,4,770,1,4,84,2,2
34796,Scott Panchik,Scott,Panchik,M,1,26,0,176.0,0,85.0,0,27.44059917355372,0,CrossFit Mentality,7991,United States,1,North America,1,ACT,1,2014,5,782,1,5,157,3,3
34796,Scott Panchik,Scott,Panchik,M,1,27,0,176.0,0,85.0,0,27.44059917355372,0,CrossFit Mentality,7991,United States,1,North America,1,ACT,1,2015,6,709,1,5,294,4,4
34796,Scott Panchik,Scott,Panchik,M,1,28,0,176.0,0,85.0,0,27.44059917355372,0,CrossFit Mentality,7991,United States,1,North America,1,ACT,1,2016,6,800,1,4,93,5,5
34796,Scott Panchik,Scott,Panchik,M,1,29,0,176.0,0,85.0,0,27.44059917355372,0,,0,United States,1,North America,1,ACT,1,2017,6,784,1,32,604,6,6
34796,Scott Panchik,Scott,Panchik,M,1,30,0,176.0,0,85.0,0,27.44059917355372,0,CrossFit Mentality,7991,United States,1,North America,1,ACT,1,2018,11,694,1,13,1045,7,7
34796,Scott Panchik,Scott,Panchik,M,1,31,0,176.0,0,85.0,0,27.44059917355372,0,CrossFit Mentality,7991,United States,1,North America,1,ACT,1,2019,4,795,1,11,336,8,8
34796,Scott Panchik,Scott,Panchik,M,1,33,0,176.0,0,85.0,0,27.44059917355372,0,CrossFit Mentality,7991,United States,1,North America,1,ACT,1,2021,11,840,1,2,141,9,9
35012,Jeremy Kinnick,Jeremy,Kinnick,M,1,29,0,178.0,0,89.0,0,28.089887640449437,0,,0,,0,,0,ACT,1,2008,78,24,0,1000,5000,1,9
35012,Jeremy Kinnick,Jeremy,Kinnick,M,1,30,0,178.0,0,89.0,0,28.089887640449437,0,,0,,0,,0,CUT,4,2009,29,163,0,1000,5000,2,9
35012,Jeremy Kinnick,Jeremy,Kinnick,M,1,32,0,178.0,0,89.0,0,28.089887640449437,0,,0,United States,1,North America,1,CUT,4,2011,40,117,1,99,1558,3,1
35012,Jeremy Kinnick,Jeremy,Kinnick,M,1,32,0,178.0,0,89.0,0,28.089887640449437,0,CrossFit Kinnick,472,United States,1,North America,1,CUT,4,2012,31,382,1,75,1571,4,2
35627,Will Moorad,Will,Moorad,M,1,25,0,176.0,0,87.0,0,28.08626033057851,0,,0,United States,1,North America,1,ACT,1,2014,14,632,1,57,1216,1,1
35627,Will Moorad,Will,Moorad,M,1,30,0,176.0,0,87.0,0,28.08626033057851,0,CrossFit Trivium,4917,United States,1,North America,1,ACT,1,2019,10,485,1,78,1049,2,2
35627,Will Moorad,Will,Moorad,M,1,32,0,176.0,0,87.0,0,28.08626033057851,0,CrossFit Trivium,4917,United States,1,North America,1,ACT,1,2021,20,674,1,234,3530,3,3
35627,Will Moorad,Will,Moorad,M,1,33,0,176.0,0,87.0,0,28.08626033057851,0,CrossFit East Nashville,19593,United States,1,North America,1,ACT,1,2022,22,574,1,153,954,4,4
35627,Will Moorad,Will,Moorad,M,1,34,0,176.0,0,87.0,0,28.08626033057851,0,CrossFit East Nashville,19593,United States,1,North America,1,ACT,1,2023,0,0,1,32,1342,4,5
36154,Aja Barto,Aja,Barto,M,1,24,0,196.0,0,100.0,0,26.030820491461892,0,,0,United States,1,North America,1,CUT,4,2011,28,232,0,1000,5000,1,5
36154,Aja Barto,Aja,Barto,M,1,24,0,196.0,0,100.0,0,26.030820491461892,0,Behemoth CrossFit,4053,United States,1,North America,1,CUT,4,2012,21,519,1,204,3102,2,1
36307,Simon Warnos,Simon,Warnos,M,1,25,0,176.0,0,90.0,0,29.054752066115704,0,,0,,0,,0,ACT,1,2008,19,18,0,1000,5000,1,1
36429,Tara Parsons,Tara,Parsons,F,2,21,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2007,11,246,0,1000,5000,1,1
36446,Nichole Dehart,Nichole,Dehart,F,2,21,0,163.0,0,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2007,3,270,0,1000,5000,1,1
36515,Jeremy Christofferson,Jeremy,Christofferson,M,1,28,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,CUT,4,2010,32,115,0,1000,5000,1,1
36670,John Kane,John,Kane,M,1,54,0,171.0,0,80.0,0,27.358845456721728,0,,0,,0,,0,ACT,1,2007,30,185,0,1000,5000,1,1
36699,Becky Conzelman,Becky,Conzelman,F,2,39,0,161.0,0,59.0,0,22.76146753597469,0,,0,United States,1,North America,1,CUT,4,2011,24,295,1,39,660,1,1
36699,Becky Conzelman,Becky,Conzelman,F,2,39,0,161.0,0,59.0,0,22.76146753597469,0,Front Range CrossFit,921,United States,1,North America,1,CUT,4,2012,14,709,1,43,656,2,2
36734,Kristan Clever,Kristan,Clever,F,2,27,0,158.0,0,59.0,0,23.634033007530842,0,,0,,0,,0,ACT,1,2009,4,75,0,1000,5000,1,2
36734,Kristan Clever,Kristan,Clever,F,2,28,0,158.0,0,59.0,0,23.634033007530842,0,,0,,0,,0,ACT,1,2010,1,31,0,1000,5000,2,2
36734,Kristan Clever,Kristan,Clever,F,2,29,0,158.0,0,59.0,0,23.634033007530842,0,,0,United States,1,North America,1,ACT,1,2011,2,799,1,1,21,3,1
36734,Kristan Clever,Kristan,Clever,F,2,29,0,158.0,0,59.0,0,23.634033007530842,0,,0,United States,1,North America,1,ACT,1,2012,4,964,1,1,26,4,2
36734,Kristan Clever,Kristan,Clever,F,2,31,0,158.0,0,59.0,0,23.634033007530842,0,,0,United States,1,North America,1,CUT,4,2013,32,349,1,4,95,5,3
36776,Colleen Maher,Colleen,Maher,F,2,16,0,158.0,0,65.66385372714487,1,24.01308087921364,1,Front Range CrossFit,921,United States,1,North America,1,CUT,4,2012,40,254,1,24,488,1,1
37537,Alessandra Pichelli,Alessandra,Pichelli,F,2,27,0,168.0,0,71.0,0,25.15589569160998,0,Diablo CrossFit,793,United States,1,North America,1,ACT,1,2013,4,818,1,8,221,1,1
37537,Alessandra Pichelli,Alessandra,Pichelli,F,2,28,0,168.0,0,71.0,0,25.15589569160998,0,Diablo CrossFit,793,United States,1,North America,1,ACT,1,2014,23,582,1,34,677,2,2
37537,Alessandra Pichelli,Alessandra,Pichelli,F,2,29,0,168.0,0,71.0,0,25.15589569160998,0,Diablo CrossFit,793,United States,1,North America,1,ACT,1,2015,32,427,1,152,2415,3,3
37537,Alessandra Pichelli,Alessandra,Pichelli,F,2,30,0,168.0,0,71.0,0,25.15589569160998,0,Diablo CrossFit,793,United States,1,North America,1,ACT,1,2016,9,745,1,94,906,4,4
37537,Alessandra Pichelli,Alessandra,Pichelli,F,2,31,0,168.0,0,71.0,0,25.15589569160998,0,,0,United States,1,North America,1,ACT,1,2017,11,668,1,82,912,5,5
37537,Alessandra Pichelli,Alessandra,Pichelli,F,2,32,0,168.0,0,71.0,0,25.15589569160998,0,Diablo CrossFit,793,United States,1,North America,1,ACT,1,2018,14,676,1,53,1318,6,6
37537,Alessandra Pichelli,Alessandra,Pichelli,F,2,33,0,168.0,0,71.0,0,25.15589569160998,0,Diablo CrossFit,793,Italy,93,Europe,4,CUT,4,2019,13,365,1,21,457,7,7
37537,Alessandra Pichelli,Alessandra,Pichelli,F,2,35,0,168.0,0,71.0,0,25.15589569160998,0,Diablo CrossFit,793,Canada,5,North America,1,CUT,4,2021,22,426,1,146,1752,8,8
38209,Lucas Parker,Lucas,Parker,M,1,21,0,173.0,0,87.0,0,29.06879615089044,0,,0,Canada,5,North America,1,CUT,4,2011,26,260,1,109,1721,1,1
38209,Lucas Parker,Lucas,Parker,M,1,21,0,173.0,0,87.0,0,29.06879615089044,0,CrossFit Zone,757,Canada,5,North America,1,CUT,4,2012,15,685,1,186,2851,2,2
38209,Lucas Parker,Lucas,Parker,M,1,23,0,173.0,0,87.0,0,29.06879615089044,0,CrossFit Zone,757,Canada,5,North America,1,ACT,1,2013,19,595,1,408,3774,3,3
38209,Lucas Parker,Lucas,Parker,M,1,24,0,173.0,0,87.0,0,29.06879615089044,0,,0,Canada,5,North America,1,CUT,4,2014,34,358,1,324,4242,4,4
38209,Lucas Parker,Lucas,Parker,M,1,25,0,173.0,0,87.0,0,29.06879615089044,0,CrossFit Vic City,5602,Canada,5,North America,1,ACT,1,2015,14,556,1,216,4568,5,5
38209,Lucas Parker,Lucas,Parker,M,1,26,0,173.0,0,87.0,0,29.06879615089044,0,CrossFit Vic City,5602,Canada,5,North America,1,ACT,1,2016,22,507,1,114,1309,6,6
38371,Jill Digiampaolo,Jill,Digiampaolo,F,2,30,0,161.0,0,59.0,0,22.76146753597469,0,,0,,0,,0,CUT,4,2009,26,138,0,1000,5000,1,6
38474,Ashleigh Moe,Ashleigh,Moe,F,2,26,0,158.0,0,59.0,0,23.634033007530842,0,,0,,0,,0,CUT,4,2010,24,122,0,1000,5000,1,6
38474,Ashleigh Moe,Ashleigh,Moe,F,2,27,0,158.0,0,59.0,0,23.634033007530842,0,,0,United States,1,North America,1,CUT,4,2011,33,209,1,9,243,2,1
38474,Ashleigh Moe,Ashleigh,Moe,F,2,29,0,158.0,0,59.0,0,23.634033007530842,0,CrossFit Skagit,1261,United States,1,North America,1,CUT,4,2013,43,230,1,9,227,3,2
39517,Emilia Leppanen,Emilia,Leppanen,F,2,32,0,165.0,0,69.0,0,25.344352617079892,0,CrossFit Kreis 9,12469,Finland,4,Europe,4,CUT,4,2019,55,40,1,44,783,1,1
39517,Emilia Leppänen,Emilia,Leppänen,F,2,34,0,165.0,0,69.0,0,25.344352617079892,0,CrossFit 10K,7526,Finland,4,Europe,4,CUT,4,2021,29,338,1,94,1256,2,2
39754,Daniel Petro,Daniel,Petro,M,1,25,0,181.0,0,96.0,0,29.303134824944294,0,CrossFit West Cobb,5383,United States,1,North America,1,ACT,1,2013,13,629,1,16,408,1,1
40339,Michele Vieux,Michele,Vieux,F,2,30,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,19,27,0,1000,5000,1,1
40339,Michele Vieux,Michele,Vieux,F,2,31,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,23,130,0,1000,5000,2,1
40822,Alicia Gomes,Alicia,Gomes,F,2,32,0,158.0,0,59.0,0,23.634033007530842,0,CrossFit Wicked,2793,United States,1,North America,1,CUT,4,2012,32,369,1,68,935,1,1
40939,Sarah Dunsmore,Sarah,Dunsmore,F,2,28,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,DNF,3,2009,13,74,0,1000,5000,1,1
40955,Ricky Garard,Ricky,Garard,M,1,23,0,179.0,0,91.0,0,28.40111107643332,0,,0,Australia,3,Oceania,7,DQ,5,2017,-1,834,1,23,516,1,1
40955,Ricky Garard,Ricky,Garard,M,1,28,0,179.0,0,91.0,0,28.40111107643332,0,,0,Australia,3,Oceania,7,ACT,1,2022,3,1068,1,26,246,2,2
41091,Jennifer Kellams,Jennifer,Kellams,F,2,31,0,163.0,0,55.0,0,20.70081674131507,0,,0,,0,,0,CUT,4,2009,64,106,0,1000,5000,1,2
41231,Saul Jimenez,Saul,Jimenez,M,1,45,0,171.0,0,80.0,0,27.358845456721728,0,,0,,0,,0,WD,2,2007,39,121,0,1000,5000,1,2
41298,Matthew Griffin,Matthew,Griffin,M,1,27,0,173.0,0,72.0,0,24.0569347455645,0,,0,,0,,0,ACT,1,2008,80,25,0,1000,5000,1,2
42105,Maggie Larson,Maggie,Larson,F,2,42,0,176.0,0,65.0,0,20.983987603305785,0,,0,,0,,0,ACT,1,2007,5,260,0,1000,5000,1,2
42206,Kevin Simons,Kevin,Simons,M,1,23,0,171.0,0,88.0,0,30.094730002393902,0,,0,United States,1,North America,1,CUT,4,2012,37,297,1,21,739,1,1
42206,Kevin Simons,Kevin,Simons,M,1,27,0,171.0,0,88.0,0,30.094730002393902,0,,0,United States,1,North America,1,WD,2,2015,37,149,1,21,988,2,2
42521,Drew Mckenzie,Drew,Mckenzie,M,1,28,0,161.0,0,66.0,0,25.461980633463213,0,,0,,0,,0,CUT,4,2009,68,108,0,1000,5000,1,2
42556,Steve Serrano,Steve,Serrano,M,1,19,0,178.0,0,80.0,0,25.24933720489837,0,,0,,0,,0,ACT,1,2008,115,34,0,1000,5000,1,2
42717,Joe Scali,Joe,Scali,M,1,29,0,183.0,0,89.0,0,26.575890590940304,0,CrossFit Semiahmoo,12721,Canada,5,North America,1,WD,2,2015,38,221,1,201,4360,1,1
42803,Orlando Trejo,Orlando,Trejo,M,1,23,0,162.0,0,50.0,0,19.05197378448407,0,CrossFit Peru,756,,0,South America,3,WD,2,2012,46,0,1,5,272,0,1
42803,Orlando Trejo,Orlando,Trejo,M,1,25,0,162.0,0,50.0,0,19.05197378448407,0,CrossFit Peru,756,,0,South America,3,CUT,4,2013,43,220,1,47,996,1,2
43069,Mary Lampas,Mary,Lampas,F,2,28,0,176.0,0,69.0,0,22.275309917355372,0,,0,,0,,0,CUT,4,2010,30,104,0,1000,5000,1,2
43198,Lindsay Vaughan,Lindsay,Vaughan,F,2,34,0,173.0,0,70.0,0,23.38868655818771,0,CrossFit Ballina,8949,United States,1,North America,1,CUT,4,2019,34,152,1,125,1557,1,1
43310,Deric Maruquin,Deric,Maruquin,M,1,29,0,161.0,0,82.0,0,31.634581999151262,0,,0,,0,,0,CUT,4,2010,27,99,0,1000,5000,1,1
43678,Lee Knight,Lee,Knight,F,2,31,0,161.0,0,57.0,0,21.98989236526368,0,,0,,0,,0,CUT,4,2009,71,0,0,1000,5000,0,1
43727,Graham Spagnola,Graham,Spagnola,M,1,27,0,181.0,0,103.0,0,31.43982173926315,0,,0,,0,,0,CUT,4,2009,56,192,0,1000,5000,1,1
43761,Ben Smith,Ben,Smith,M,1,19,0,181.0,0,89.0,0,27.16644791062544,0,,0,,0,,0,CUT,4,2009,64,215,0,1000,5000,1,1
43761,Ben Smith,Ben,Smith,M,1,20,0,181.0,0,89.0,0,27.16644791062544,0,,0,,0,,0,ACT,1,2010,8,93,0,1000,5000,2,1
43761,Ben Smith,Ben,Smith,M,1,21,0,181.0,0,89.0,0,27.16644791062544,0,,0,United States,1,North America,1,ACT,1,2011,3,738,1,16,446,3,1
43761,Ben Smith,Ben,Smith,M,1,21,0,181.0,0,89.0,0,27.16644791062544,0,,0,United States,1,North America,1,ACT,1,2012,11,808,1,24,822,4,2
43761,Ben Smith,Ben,Smith,M,1,23,0,181.0,0,89.0,0,27.16644791062544,0,CrossFit Krypton,4933,United States,1,North America,1,ACT,1,2013,3,802,1,11,306,5,3
43761,Ben Smith,Ben,Smith,M,1,24,0,181.0,0,89.0,0,27.16644791062544,0,CrossFit Krypton,4933,United States,1,North America,1,ACT,1,2014,7,772,1,3,92,6,4
43761,Ben Smith,Ben,Smith,M,1,25,0,181.0,0,89.0,0,27.16644791062544,0,CrossFit Krypton,4933,United States,1,North America,1,ACT,1,2015,1,915,1,3,183,7,5
43761,Ben Smith,Ben,Smith,M,1,26,0,181.0,0,89.0,0,27.16644791062544,0,CrossFit Krypton,4933,United States,1,North America,1,ACT,1,2016,2,899,1,65,795,8,6
43761,Ben Smith,Ben,Smith,M,1,27,0,181.0,0,89.0,0,27.16644791062544,0,,0,United States,1,North America,1,ACT,1,2017,7,730,1,42,729,9,7
